date,close,high,low,open,volume
2026-04-03 09:00:00,110800.0,111500.0,110600.0,110800.0,0
2026-04-03 09:05:00,111300.0,111400.0,110600.0,110700.0,9831
2026-04-03 09:10:00,111100.0,111400.0,110700.0,111300.0,9475
2026-04-03 09:15:00,110900.0,111100.0,110600.0,111100.0,8276
2026-04-03 09:20:00,110300.0,110900.0,110200.0,110800.0,8570
2026-04-03 09:25:00,110600.0,110700.0,110200.0,110200.0,4265
2026-04-03 09:30:00,110300.0,110800.0,110200.0,110600.0,6055
2026-04-03 09:35:00,109900.0,110300.0,109700.0,110300.0,9853
2026-04-03 09:40:00,110300.0,110300.0,109700.0,109900.0,7086
2026-04-03 09:45:00,110300.0,110400.0,110100.0,110300.0,5382
2026-04-03 09:50:00,110200.0,110600.0,110100.0,110200.0,4985
2026-04-03 09:55:00,110400.0,110500.0,110000.0,110100.0,4416
2026-04-03 10:00:00,110200.0,110400.0,110200.0,110400.0,3590
2026-04-03 10:05:00,110200.0,110300.0,110000.0,110200.0,1710
2026-04-03 10:10:00,110100.0,110400.0,110000.0,110300.0,3019
2026-04-03 10:15:00,109900.0,110300.0,109900.0,110100.0,3080
2026-04-03 10:20:00,110000.0,110200.0,109800.0,109900.0,7139
2026-04-03 10:25:00,109900.0,110000.0,109800.0,110000.0,3113
2026-04-03 10:30:00,109400.0,110100.0,109300.0,110000.0,14182
2026-04-03 10:35:00,109400.0,109500.0,109200.0,109400.0,3329
2026-04-03 10:40:00,109400.0,109600.0,109300.0,109400.0,4214
2026-04-03 10:45:00,109000.0,109400.0,108800.0,109400.0,8631
2026-04-03 10:50:00,108750.0,109100.0,108500.0,109000.0,10291
2026-04-03 10:55:00,109000.0,109100.0,108500.0,108750.0,8384
2026-04-03 11:00:00,109000.0,109200.0,108800.0,109000.0,3989
2026-04-03 11:05:00,108700.0,109000.0,108400.0,109000.0,5940
2026-04-03 11:10:00,108700.0,108900.0,108600.0,108700.0,3769
2026-04-03 11:15:00,108600.0,108800.0,108500.0,108700.0,3620
2026-04-03 11:20:00,108600.0,108700.0,108400.0,108600.0,4884
2026-04-03 11:25:00,108400.0,108600.0,108400.0,108600.0,3955
2026-04-03 11:30:00,107800.0,108500.0,107700.0,108400.0,12948
2026-04-03 11:35:00,107800.0,108000.0,107700.0,107700.0,4687
2026-04-03 11:40:00,107500.0,108000.0,107500.0,107900.0,4622
2026-04-03 11:45:00,107600.0,107700.0,107300.0,107500.0,8547
2026-04-03 11:50:00,108000.0,108100.0,107300.0,107700.0,5814
2026-04-03 11:55:00,107800.0,108100.0,107800.0,108000.0,2583
2026-04-03 12:00:00,107900.0,108000.0,107700.0,107900.0,3759
2026-04-03 12:05:00,107900.0,108000.0,107700.0,107800.0,4152
2026-04-03 12:10:00,107700.0,107900.0,107600.0,107800.0,3678
2026-04-03 12:15:00,107900.0,107900.0,107700.0,107700.0,2750
2026-04-03 12:20:00,108000.0,108000.0,107800.0,107800.0,3412
2026-04-03 12:25:00,108000.0,108100.0,107900.0,107900.0,2672
2026-04-03 12:30:00,108100.0,108400.0,108000.0,108000.0,3603
2026-04-03 12:35:00,108200.0,108350.0,108000.0,108100.0,3150
2026-04-03 12:40:00,108200.0,108300.0,108000.0,108200.0,1607
2026-04-03 12:45:00,108200.0,108400.0,108100.0,108100.0,3528
2026-04-03 12:50:00,108100.0,108300.0,108100.0,108200.0,2916
2026-04-03 12:55:00,108400.0,108500.0,108000.0,108100.0,2472
2026-04-03 13:00:00,108600.0,108700.0,108400.0,108400.0,2990
2026-04-03 13:05:00,108900.0,109000.0,108600.0,108700.0,4513
2026-04-03 13:10:00,108900.0,109100.0,108700.0,108900.0,4870
2026-04-03 13:15:00,109200.0,109200.0,108800.0,108900.0,3024
2026-04-03 13:20:00,109000.0,109100.0,108900.0,109100.0,7181
2026-04-03 13:25:00,108900.0,109100.0,108900.0,109000.0,3315
2026-04-03 13:30:00,108900.0,109000.0,108800.0,108900.0,3492
2026-04-03 13:35:00,108800.0,108900.0,108700.0,108900.0,3894
2026-04-03 13:40:00,108600.0,108800.0,108500.0,108800.0,5383
2026-04-03 13:45:00,108400.0,108600.0,108400.0,108600.0,4174
2026-04-03 13:50:00,108600.0,108800.0,108300.0,108400.0,5667
2026-04-03 13:55:00,108700.0,108800.0,108500.0,108600.0,2602
2026-04-03 14:00:00,108800.0,108800.0,108500.0,108600.0,4661
2026-04-03 14:05:00,108800.0,108900.0,108600.0,108700.0,6260
2026-04-03 14:10:00,108200.0,108800.0,108200.0,108800.0,11722
2026-04-03 14:15:00,108000.0,108300.0,107800.0,108300.0,9156
2026-04-03 14:20:00,107900.0,108200.0,107800.0,107900.0,6015
2026-04-03 14:25:00,108100.0,108400.0,107900.0,107900.0,7457
2026-04-03 14:30:00,108100.0,108500.0,108000.0,108100.0,5771
2026-04-03 14:35:00,108100.0,108300.0,108100.0,108200.0,3872
2026-04-03 14:40:00,107900.0,108300.0,107900.0,108200.0,6083
2026-04-03 14:45:00,108100.0,108200.0,107900.0,107900.0,5236
2026-04-03 14:50:00,108100.0,108400.0,108000.0,108100.0,5524
2026-04-03 14:55:00,108000.0,108200.0,108000.0,108100.0,4932
2026-04-06 09:00:00,109200.0,109800.0,108000.0,108100.0,0
2026-04-06 09:05:00,109100.0,109700.0,108900.0,109300.0,9346
2026-04-06 09:10:00,109200.0,109400.0,109100.0,109100.0,4069
2026-04-06 09:15:00,108800.0,109300.0,108700.0,109200.0,5167
2026-04-06 09:20:00,108500.0,109100.0,108300.0,108800.0,6608
2026-04-06 09:25:00,108200.0,108700.0,108100.0,108500.0,6386
2026-04-06 09:30:00,108300.0,108400.0,108000.0,108200.0,5727
2026-04-06 09:35:00,108000.0,108400.0,108000.0,108300.0,5188
2026-04-06 09:40:00,108600.0,108700.0,108000.0,108000.0,3050
2026-04-06 09:45:00,108250.0,108800.0,108200.0,108600.0,5907
2026-04-06 09:50:00,108300.0,108400.0,108200.0,108300.0,3482
2026-04-06 09:55:00,108700.0,108700.0,108200.0,108300.0,3280
2026-04-06 10:00:00,108800.0,108900.0,108600.0,108700.0,3919
2026-04-06 10:05:00,108300.0,109100.0,108300.0,108900.0,12428
2026-04-06 10:10:00,108400.0,108600.0,108300.0,108400.0,5698
2026-04-06 10:15:00,108400.0,108500.0,108300.0,108400.0,2439
2026-04-06 10:20:00,108500.0,108600.0,108200.0,108350.0,5744
2026-04-06 10:25:00,108800.0,108900.0,108400.0,108500.0,6755
2026-04-06 10:30:00,108200.0,108800.0,108200.0,108800.0,3539
2026-04-06 10:35:00,108200.0,108350.0,108200.0,108300.0,3020
2026-04-06 10:40:00,108600.0,108700.0,108200.0,108300.0,4080
2026-04-06 10:45:00,108200.0,108700.0,108200.0,108600.0,3711
2026-04-06 10:50:00,108100.0,108300.0,108100.0,108200.0,3922
2026-04-06 10:55:00,107800.0,108200.0,107800.0,108100.0,8756
2026-04-06 11:00:00,107900.0,108400.0,107800.0,107800.0,4781
