date,close,high,low,open,volume
2026-04-03 09:00:00,23900.0,24100.0,23850.0,23950.0,0
2026-04-03 09:05:00,23900.0,24050.0,23850.0,23950.0,11391
2026-04-03 09:10:00,23900.0,23950.0,23850.0,23950.0,10512
2026-04-03 09:15:00,23900.0,23950.0,23850.0,23900.0,6592
2026-04-03 09:20:00,23900.0,23950.0,23850.0,23900.0,10179
2026-04-03 09:25:00,23900.0,23950.0,23900.0,23950.0,2118
2026-04-03 09:30:00,23900.0,23950.0,23850.0,23950.0,5672
2026-04-03 09:35:00,23800.0,23900.0,23800.0,23900.0,4270
2026-04-03 09:40:00,23850.0,23950.0,23850.0,23850.0,5729
2026-04-03 09:45:00,23875.0,23900.0,23850.0,23900.0,5527
2026-04-03 09:50:00,23800.0,23900.0,23800.0,23875.0,4792
2026-04-03 09:55:00,23850.0,23850.0,23800.0,23825.0,2862
2026-04-03 10:00:00,23900.0,23900.0,23800.0,23800.0,2567
2026-04-03 10:05:00,23825.0,23900.0,23800.0,23850.0,10183
2026-04-03 10:10:00,23825.0,23850.0,23800.0,23825.0,7041
2026-04-03 10:15:00,23825.0,23900.0,23800.0,23825.0,6938
2026-04-03 10:20:00,23700.0,23825.0,23650.0,23825.0,47851
2026-04-03 10:25:00,23750.0,23800.0,23650.0,23700.0,20535
2026-04-03 10:30:00,23650.0,23750.0,23600.0,23700.0,13234
2026-04-03 10:35:00,23700.0,23700.0,23600.0,23650.0,6351
2026-04-03 10:40:00,23600.0,23700.0,23600.0,23650.0,5788
2026-04-03 10:45:00,23650.0,23650.0,23525.0,23650.0,18549
2026-04-03 10:50:00,23600.0,23650.0,23550.0,23600.0,9481
2026-04-03 10:55:00,23550.0,23700.0,23550.0,23600.0,9261
2026-04-03 11:00:00,23625.0,23650.0,23550.0,23600.0,5165
2026-04-03 11:05:00,23550.0,23650.0,23500.0,23600.0,10879
2026-04-03 11:10:00,23550.0,23550.0,23450.0,23550.0,19480
2026-04-03 11:15:00,23550.0,23600.0,23500.0,23500.0,5295
2026-04-03 11:20:00,23500.0,23550.0,23450.0,23550.0,8041
2026-04-03 11:25:00,23500.0,23500.0,23400.0,23500.0,10812
2026-04-03 11:30:00,23400.0,23500.0,23400.0,23450.0,9266
2026-04-03 11:35:00,23500.0,23500.0,23400.0,23425.0,9017
2026-04-03 11:40:00,23450.0,23500.0,23400.0,23450.0,9497
2026-04-03 11:45:00,23400.0,23450.0,23400.0,23450.0,3323
2026-04-03 11:50:00,23500.0,23600.0,23400.0,23400.0,7453
2026-04-03 11:55:00,23500.0,23550.0,23450.0,23500.0,4846
2026-04-03 12:00:00,23525.0,23600.0,23500.0,23500.0,3950
2026-04-03 12:05:00,23500.0,23550.0,23450.0,23500.0,4391
2026-04-03 12:10:00,23450.0,23575.0,23450.0,23500.0,4411
2026-04-03 12:15:00,23525.0,23550.0,23450.0,23500.0,2502
2026-04-03 12:20:00,23500.0,23550.0,23450.0,23500.0,4971
2026-04-03 12:25:00,23550.0,23600.0,23500.0,23550.0,5163
2026-04-03 12:30:00,23550.0,23650.0,23550.0,23550.0,4005
2026-04-03 12:35:00,23600.0,23600.0,23500.0,23550.0,3348
2026-04-03 12:40:00,23500.0,23600.0,23500.0,23600.0,3114
2026-04-03 12:45:00,23550.0,23550.0,23500.0,23525.0,4111
2026-04-03 12:50:00,23500.0,23600.0,23500.0,23550.0,3794
2026-04-03 12:55:00,23600.0,23625.0,23500.0,23500.0,8915
2026-04-03 13:00:00,23600.0,23650.0,23550.0,23625.0,4785
2026-04-03 13:05:00,23600.0,23600.0,23550.0,23550.0,1598
2026-04-03 13:10:00,23550.0,23600.0,23500.0,23600.0,5099
2026-04-03 13:15:00,23500.0,23550.0,23500.0,23550.0,5016
2026-04-03 13:20:00,23550.0,23550.0,23500.0,23500.0,4660
2026-04-03 13:25:00,23500.0,23550.0,23500.0,23550.0,4985
2026-04-03 13:30:00,23500.0,23600.0,23450.0,23500.0,23309
2026-04-03 13:35:00,23550.0,23600.0,23500.0,23550.0,9384
2026-04-03 13:40:00,23500.0,23550.0,23450.0,23550.0,7783
2026-04-03 13:45:00,23475.0,23500.0,23450.0,23450.0,4562
2026-04-03 13:50:00,23500.0,23500.0,23450.0,23450.0,5230
2026-04-03 13:55:00,23475.0,23500.0,23450.0,23450.0,3462
2026-04-03 14:00:00,23400.0,23500.0,23400.0,23450.0,9092
2026-04-03 14:05:00,23400.0,23450.0,23400.0,23450.0,3605
2026-04-03 14:10:00,23300.0,23450.0,23300.0,23400.0,26227
2026-04-03 14:15:00,23350.0,23350.0,23300.0,23300.0,8511
2026-04-03 14:20:00,23350.0,23350.0,23300.0,23300.0,7471
2026-04-03 14:25:00,23350.0,23350.0,23250.0,23300.0,20751
2026-04-03 14:30:00,23300.0,23350.0,23300.0,23350.0,7455
2026-04-03 14:35:00,23450.0,23450.0,23300.0,23300.0,18625
2026-04-03 14:40:00,23400.0,23450.0,23300.0,23450.0,18663
2026-04-03 14:45:00,23400.0,23400.0,23350.0,23400.0,7079
