date,open,high,low,close,volume,Change
2025-06-24,9780,9880,9730,9880,113500,0.03239289446185989
2025-06-25,10050,10050,9880,9920,124836,0.004048582995951344
2025-06-26,9920,9930,9710,9740,157292,-0.01814516129032262
2025-06-27,9790,9790,9660,9670,70501,-0.007186858316221789
2025-06-30,9700,9730,9660,9670,43788,0.0
2025-07-01,9650,9770,9650,9650,68230,-0.0020682523267838704
2025-07-02,9690,9780,9630,9750,63618,0.010362694300518172
2025-07-03,9750,9860,9720,9830,94066,0.00820512820512831
2025-07-04,9830,9840,9730,9780,71368,-0.0050864699898270915
2025-07-07,9740,9900,9630,9790,132101,0.0010224948875254825
2025-07-08,9750,9930,9750,9920,177390,0.013278855975485282
2025-07-09,9920,9940,9780,9810,152209,-0.011088709677419373
2025-07-10,9850,10050,9810,10010,392743,0.020387359836901098
2025-07-11,10210,10250,10010,10030,127298,0.0019980019980019303
2025-07-14,10030,10280,9920,10110,164541,0.007976071784645988
2025-07-15,10130,10130,10000,10050,69869,-0.005934718100890191
2025-07-16,10050,10050,9870,9870,100509,-0.017910447761193993
2025-07-17,9900,9910,9710,9800,116172,-0.007092198581560294
2025-07-18,9850,9850,9740,9760,91085,-0.004081632653061273
2025-07-21,9770,9900,9720,9750,66052,-0.0010245901639344135
2025-07-22,9770,9840,9650,9710,84311,-0.004102564102564155
2025-07-23,9730,9750,9620,9660,75187,-0.005149330587023715
2025-07-24,9690,9700,9610,9630,103622,-0.0031055900621117516
2025-07-25,9640,9640,9600,9600,80371,-0.0031152647975077885
2025-07-28,9610,9650,9410,9410,255692,-0.019791666666666652
2025-07-29,9450,9450,9250,9380,110470,-0.0031880977683315104
2025-07-30,9380,9530,9380,9480,75712,0.010660980810234477
2025-07-31,9510,9530,9440,9480,66946,0.0
2025-08-01,9560,9560,9290,9290,122157,-0.020042194092827037
2025-08-04,9290,9500,9200,9500,96198,0.022604951560817987
2025-08-05,9470,9500,9410,9430,70819,-0.00736842105263158
2025-08-06,9430,9570,9430,9540,112113,0.01166489925768821
2025-08-07,9550,9550,9470,9510,47905,-0.0031446540880503138
2025-08-08,9500,9560,9450,9460,65411,-0.00525762355415349
2025-08-11,9490,9520,9400,9420,58697,-0.0042283298097252064
2025-08-12,9370,9460,9370,9380,73384,-0.00424628450106157
2025-08-13,9420,9540,9360,9530,88916,0.015991471215351716
2025-08-14,9680,9680,9490,9560,71642,0.0031479538300105414
2025-08-18,9550,9550,9480,9530,52045,-0.003138075313807498
2025-08-19,9540,9600,9470,9550,85075,0.0020986358866736943
2025-08-20,9460,9550,9410,9540,67743,-0.0010471204188481353
2025-08-21,9530,9550,9490,9550,51828,0.0010482180293500676
2025-08-22,9500,9660,9460,9650,211406,0.010471204188481575
