date,open,high,low,close,volume,Change
2025-06-24,131900,133600,128100,131900,440762,0.02010827532869297
2025-06-25,131900,133800,128400,129600,303935,-0.01743745261561791
2025-06-26,128100,129500,124100,126700,293758,-0.022376543209876587
2025-06-27,127900,133400,125100,126800,338764,0.0007892659826360671
2025-06-30,128500,131000,127300,129500,277399,0.021293375394321856
2025-07-01,133500,137400,129200,130500,647695,0.007722007722007707
2025-07-02,130800,130800,121100,125400,515717,-0.039080459770114984
2025-07-03,126700,130700,125400,126900,386578,0.011961722488038173
2025-07-04,126000,127900,121200,121800,384951,-0.04018912529550822
2025-07-07,117900,124200,117600,123200,194708,0.011494252873563315
2025-07-08,126000,137200,125000,134300,734654,0.09009740259740262
2025-07-09,133300,136600,130100,136200,252673,0.014147431124348575
2025-07-10,135700,138400,133000,137500,350175,0.009544787077826689
2025-07-11,137200,137500,134500,136200,183786,-0.009454545454545493
2025-07-14,134700,140200,134200,138300,231025,0.01541850220264318
2025-07-15,137000,141500,136000,139000,201039,0.005061460592914013
2025-07-16,137700,140300,136200,138000,192241,-0.007194244604316502
2025-07-17,138400,138700,133900,137800,168424,-0.0014492753623188692
2025-07-18,137600,139700,133700,134800,178891,-0.021770682148040676
2025-07-21,133500,137200,133200,137200,223707,0.017804154302670572
2025-07-22,137200,137900,135100,136100,123350,-0.008017492711370311
2025-07-23,137300,138500,133400,136300,163979,0.0014695077149156077
2025-07-24,136400,140500,136200,138600,209165,0.01687454145267786
2025-07-25,137300,151800,137300,149800,532856,0.08080808080808088
2025-07-28,152400,152700,141400,142200,344540,-0.05073431241655546
2025-07-29,142100,143200,139500,141800,201506,-0.002812939521800284
2025-07-30,142100,144800,140300,141100,152394,-0.0049365303244005565
2025-07-31,144500,146400,141100,142600,240579,0.010630758327427436
2025-08-01,140600,140700,128300,128300,495980,-0.10028050490883589
2025-08-04,127100,131500,127000,129500,258301,0.009353078721745955
2025-08-05,132100,133200,130700,132500,199712,0.02316602316602312
2025-08-06,131100,133900,129200,133700,176633,0.00905660377358486
2025-08-07,136800,138000,135000,136700,173023,0.022438294689603566
2025-08-08,136200,137000,133200,135400,129310,-0.009509875640087762
2025-08-11,136200,137000,133500,133900,105861,-0.01107828655834564
2025-08-12,133000,136500,132200,132400,107911,-0.011202389843166571
2025-08-13,132900,135700,132000,133600,106444,0.009063444108761365
2025-08-14,133800,135100,132300,134500,179763,0.006736526946107713
2025-08-18,133100,133800,130300,131100,97251,-0.02527881040892188
2025-08-19,130200,130500,127200,128700,159521,-0.01830663615560646
2025-08-20,126000,129500,123200,128500,212308,-0.0015540015540015384
2025-08-21,128000,129100,126700,127900,173827,-0.0046692607003890885
2025-08-22,128100,130500,127200,128400,126326,0.00390930414386248
2025-08-25,129500,131500,128300,131000,140488,0.02024922118380057
2025-08-26,136400,136400,130000,132600,312960,0.012213740458015376
2025-08-27,133600,138000,132000,135100,214357,0.018853695324283493
2025-08-28,137200,137900,130300,136700,304704,0.011843079200592133
2025-08-29,136600,138900,135200,137100,168286,0.002926115581565414
2025-09-01,136600,141200,136400,137300,159153,0.0014587892049597873
2025-09-02,137500,137900,135100,136200,123846,-0.008011653313911182
2025-09-03,136100,138500,134700,136400,156417,0.001468428781204123
2025-09-04,135100,138800,135100,138000,127012,0.011730205278592365
2025-09-05,137500,145400,137300,144700,350045,0.048550724637681064
2025-09-08,143500,144000,141500,143300,117801,-0.009675190048375915
2025-09-09,144500,148400,144000,147000,195918,0.025819958129797538
2025-09-10,145200,149000,145200,148600,171959,0.010884353741496655
2025-09-11,149700,151700,146700,149800,242606,0.008075370121130465
2025-09-12,150200,151400,147200,148500,138853,-0.00867823765020026
2025-09-15,147100,164700,147100,164300,424366,0.10639730639730649
2025-09-16,162700,164300,160200,160400,180172,-0.02373706634205719
2025-09-17,162100,163200,160500,161800,134127,0.008728179551122262
2025-09-18,161900,164200,159200,161800,127240,0.0
2025-09-19,161200,162200,159400,161300,210092,-0.0030902348578492056
2025-09-22,161500,161800,156300,159100,128498,-0.013639181649101051
2025-09-23,157500,159400,157200,158500,109432,-0.0037712130735386706
2025-09-24,159000,159200,153000,154600,132772,-0.02460567823343851
2025-09-25,152600,154400,151000,152000,133068,-0.01681759379042691
2025-09-26,151200,153900,148100,150600,162813,-0.009210526315789447
2025-09-29,152600,154500,151600,153700,121920,0.02058432934926957
2025-09-30,155200,156500,153000,155400,154789,0.011060507482107962
2025-10-01,155400,157200,153900,156700,120527,0.008365508365508312
2025-10-02,159500,167100,157000,164400,424300,0.04913848117421815
2025-10-10,163700,164000,154500,158000,422151,-0.038929440389294356
2025-10-13,158400,158400,152700,156600,196106,-0.008860759493670933
2025-10-14,154200,156600,149100,153300,209644,-0.021072796934865856
2025-10-15,151900,156900,151900,156900,301979,0.023483365949119372
2025-10-16,157000,161600,156900,160000,222255,0.019757807520713877
2025-10-17,158500,167500,157700,163000,195280,0.018750000000000044
2025-10-20,165100,174900,164500,171600,217997,0.052760736196318936
2025-10-21,171500,176700,166500,173000,205342,0.008158508158508049
2025-10-22,174700,180800,170000,180700,153921,0.04450867052023111
2025-10-23,177800,179300,175200,175500,139320,-0.02877697841726623
2025-10-24,178800,184600,177400,181600,170641,0.03475783475783478
2025-10-27,215000,219500,200000,212500,595868,0.1701541850220265
2025-10-28,210000,212000,204000,207000,251822,-0.025882352941176467
2025-10-29,212000,212500,201000,209500,204257,0.012077294685990392
2025-10-30,231000,237000,207500,210000,385974,0.0023866348448686736
2025-10-31,207500,212000,205000,205000,201062,-0.023809523809523836
2025-11-03,211000,221500,211000,219000,258295,0.06829268292682933
2025-11-04,230000,230000,209500,210500,287693,-0.038812785388127824
2025-11-05,212500,213500,199100,203000,326651,-0.03562945368171022
2025-11-06,210000,225000,204500,216500,365028,0.06650246305418728
2025-11-07,217000,217500,203000,207500,190170,-0.04157043879907618
2025-11-10,213500,225000,211500,221000,245193,0.06506024096385543
2025-11-11,226500,226500,217000,219500,191394,-0.006787330316742057
2025-11-12,223500,225500,217000,224500,185820,0.02277904328018221
2025-11-13,222500,229000,219000,226000,221699,0.006681514476614803
2025-11-14,216000,220000,214000,215000,161030,-0.04867256637168138
2025-11-17,217000,229500,216500,226500,211406,0.05348837209302326
2025-11-18,221000,229500,217500,217500,148375,-0.039735099337748325
2025-11-19,221000,221000,205500,209500,190453,-0.0367816091954023
2025-11-20,213500,219000,213000,213500,149763,0.019093078758949833
2025-11-21,208000,208000,201000,203500,152161,-0.04683840749414525
2025-11-24,208000,209000,200500,200500,297744,-0.014742014742014753
2025-11-25,205000,208000,201500,202500,143048,0.009975062344139696
2025-11-26,207500,208000,199550,204000,155125,0.007407407407407307
2025-11-27,204500,205500,200000,201500,73071,-0.01225490196078427
2025-11-28,204000,204000,194000,196500,217091,-0.02481389578163773
2025-12-01,199100,199900,186100,188300,265176,-0.04173027989821887
2025-12-02,188800,190500,184000,190400,220891,0.011152416356877248
2025-12-03,191200,204000,189400,200500,274467,0.05304621848739499
2025-12-04,206500,209000,201000,207500,215266,0.034912718204488824
2025-12-05,206000,209500,203500,208500,140708,0.004819277108433662
