date,open,high,low,close,volume,Change
2025-07-01,22550,23800,22500,23050,605072,0.04772727272727262
2025-07-02,23200,23500,22250,23000,241248,-0.002169197396963085
2025-07-03,23500,23500,22400,22900,203489,-0.004347826086956497
2025-07-04,22900,22900,21750,21850,278802,-0.04585152838427953
2025-07-07,22200,23650,22150,23100,359099,0.05720823798626995
2025-07-08,23050,23750,22700,23550,210055,0.01948051948051943
2025-07-09,24050,24500,23450,24500,257705,0.04033970276008492
2025-07-10,25000,26350,23750,25600,633849,0.044897959183673564
2025-07-11,25350,25600,24500,24550,450019,-0.041015625
2025-07-14,24900,25750,24450,25450,234826,0.03665987780040725
2025-07-15,25500,25700,25100,25450,186407,0.0
2025-07-16,25150,25350,24450,24650,216677,-0.03143418467583492
2025-07-17,24500,24700,24000,24400,219247,-0.010141987829614618
2025-07-18,24500,24500,23700,24150,189546,-0.010245901639344246
2025-07-21,23700,24350,23450,23900,175636,-0.010351966873705987
2025-07-22,24000,24150,23650,23800,139921,-0.004184100418409997
2025-07-23,24000,24050,23050,23350,145978,-0.018907563025210128
2025-07-24,23500,23850,22700,22850,204021,-0.021413276231263434
2025-07-25,22500,22900,22050,22350,213415,-0.021881838074398252
2025-07-28,22300,22550,21650,22000,192005,-0.015659955257270708
2025-07-29,21900,22300,21800,22200,143996,0.009090909090909038
2025-07-30,22150,22400,21900,22000,104094,-0.009009009009009028
2025-07-31,22000,22400,21900,22350,162188,0.015909090909090873
2025-08-01,22050,22250,20750,20850,230013,-0.06711409395973156
2025-08-04,20700,21200,20600,21000,130748,0.007194244604316502
2025-08-05,21250,21450,20650,20950,165216,-0.0023809523809523725
2025-08-06,20750,21100,20700,20950,83002,0.0
2025-08-07,21000,21250,20850,21250,48304,0.014319809069212486
2025-08-08,21200,21350,20800,20950,93070,-0.014117647058823568
2025-08-11,20900,21150,20300,20550,145189,-0.019093078758949833
2025-08-12,20650,20950,20450,20550,112044,0.0
2025-08-13,20700,20750,19990,20400,140678,-0.007299270072992692
2025-08-14,20350,20500,20000,20050,110343,-0.01715686274509809
2025-08-18,20000,20100,19550,19750,113340,-0.014962593516209433
2025-08-19,19920,19940,19600,19630,113002,-0.006075949367088662
2025-08-20,19620,19790,19200,19640,130397,0.0005094243504839557
2025-08-21,19790,19890,19640,19750,87245,0.005600814663951015
2025-08-22,19800,20050,19700,19830,59798,0.0040506329113925155
2025-08-25,20050,20100,19810,19980,71125,0.0075642965204236745
2025-08-26,19900,20000,19670,19940,85856,-0.002002002002001957
2025-08-27,19940,20100,19850,19860,65001,-0.004012036108325012
