date,open,high,low,close,volume,Change
2025-06-24,12000,12200,11940,12130,551043,0.019327731092436906
2025-06-25,12150,12580,12090,12580,626873,0.037098103874690924
2025-06-26,12540,12640,12170,12420,515985,-0.012718600953895098
2025-06-27,12450,12750,12390,12550,566704,0.01046698872785834
2025-06-30,12530,12810,12350,12570,546295,0.0015936254980080111
2025-07-01,12570,13150,12570,13000,655020,0.0342084327764518
2025-07-02,12930,13140,12780,13130,565337,0.010000000000000009
2025-07-03,13170,13460,13110,13300,606784,0.012947448591013044
2025-07-04,13370,13500,13150,13200,520429,-0.007518796992481258
2025-07-07,13240,13550,13230,13450,503612,0.018939393939394034
2025-07-08,13550,14300,13520,14240,4094057,0.05873605947955385
2025-07-09,14350,14370,14170,14350,801355,0.0077247191011236005
2025-07-10,14300,15000,14260,15000,1235543,0.04529616724738683
2025-07-11,15010,15120,14570,14980,1143059,-0.0013333333333332975
2025-07-14,14870,15480,14700,15470,1237196,0.032710280373831724
2025-07-15,15460,15600,15100,15510,983857,0.0025856496444731647
2025-07-16,15360,15420,15100,15100,896976,-0.026434558349451964
2025-07-17,15100,15250,14890,15250,576262,0.009933774834437026
2025-07-18,15170,15300,14530,14680,846319,-0.037377049180327915
2025-07-21,14600,14810,14450,14730,711900,0.0034059945504087974
2025-07-22,14610,14850,14600,14760,544559,0.0020366598778003286
2025-07-23,14800,14800,14480,14690,487809,-0.004742547425474308
2025-07-24,14620,14870,14300,14470,476831,-0.01497617426820963
2025-07-25,14300,14700,14300,14540,442659,0.004837595024187902
2025-07-28,14400,14410,13250,13390,963162,-0.07909215955983495
2025-07-29,13400,14100,13400,13910,635018,0.03883495145631066
2025-07-30,13950,14080,13780,13870,426763,-0.0028756290438533005
2025-07-31,13790,14080,13720,13870,705375,0.0
2025-08-01,13740,13740,13260,13450,596844,-0.03028118240807498
2025-08-04,13320,13570,13300,13480,515110,0.0022304832713755385
2025-08-05,13560,13890,13510,13880,694749,0.029673590504450953
2025-08-06,13750,14000,13610,13930,616618,0.0036023054755043304
2025-08-07,13880,14050,13760,14050,493893,0.008614501076812608
2025-08-08,13950,13960,13710,13910,416433,-0.009964412811387935
2025-08-11,13790,13970,13600,13960,514209,0.0035945363048166534
2025-08-12,13830,14400,13820,14160,671532,0.014326647564469885
2025-08-13,14190,14360,14170,14330,631002,0.012005649717514055
2025-08-14,14350,14610,14300,14300,653250,-0.002093510118632236
2025-08-18,14260,14300,13990,14230,593428,-0.004895104895104918
2025-08-19,14300,14300,14000,14040,357223,-0.013352073085031613
2025-08-20,14180,14180,13870,14090,562728,0.0035612535612534746
2025-08-21,14110,14240,13910,13940,355993,-0.010645848119233525
2025-08-22,13930,14160,13910,13930,294815,-0.0007173601147776321
2025-08-25,13950,14110,13880,14010,327755,0.005743000717875146
2025-08-26,13940,14370,13860,13860,1053090,-0.010706638115631661
2025-08-27,13860,14070,13770,13970,318089,0.007936507936507908
2025-08-28,13930,14150,13860,14040,298285,0.005010737294201872
2025-08-29,14050,14050,13690,13710,497742,-0.023504273504273532
2025-09-01,13750,13880,13630,13830,370354,0.00875273522975939
2025-09-02,13710,13850,13610,13790,343911,-0.002892263195950817
2025-09-03,13610,13740,13560,13710,487088,-0.00580130529369105
2025-09-04,13580,13760,13500,13570,566328,-0.010211524434719177
2025-09-05,13500,13630,13500,13590,468089,0.0014738393515105752
2025-09-08,13560,13720,13510,13660,268265,0.005150846210448812
2025-09-09,13780,13860,13640,13850,374476,0.013909224011713128
2025-09-10,13850,14400,13830,14340,799183,0.035379061371841214
2025-09-11,14220,14440,14110,14210,690129,-0.009065550906555142
2025-09-12,14230,14340,14070,14290,412623,0.005629838142153343
2025-09-15,14180,14900,14180,14860,643213,0.03988803358992299
2025-09-16,14860,14990,14670,14680,469181,-0.012113055181695809
2025-09-17,14540,14630,14210,14290,437315,-0.026566757493188042
2025-09-18,14270,14330,14140,14310,288402,0.0013995801259623075
2025-09-19,14200,14500,14200,14270,965695,-0.002795248078266921
2025-09-22,14400,14460,14160,14160,363258,-0.007708479327259932
2025-09-23,14100,14310,14020,14020,290031,-0.009887005649717562
2025-09-24,14160,14160,13790,13810,359495,-0.014978601997146956
2025-09-25,13760,13850,13640,13690,298274,-0.00868935553946415
2025-09-26,13620,13690,13400,13510,456735,-0.013148283418553675
2025-09-29,13670,13800,13620,13710,317976,0.014803849000740277
2025-09-30,13650,13800,13500,13760,438965,0.003646973012399801
2025-10-01,13670,13760,13480,13500,370579,-0.018895348837209336
2025-10-02,13670,13820,13550,13640,512820,0.010370370370370363
2025-10-10,13560,13700,13200,13410,636347,-0.016862170087976525
2025-10-13,13160,13480,13050,13460,441781,0.0037285607755406236
2025-10-14,13310,13360,13130,13220,527185,-0.017830609212481474
2025-10-15,13220,13780,13220,13760,1289928,0.0408472012102874
2025-10-16,13630,13840,13630,13750,425621,-0.0007267441860464574
2025-10-17,13610,13620,13280,13320,724359,-0.03127272727272723
2025-10-20,13320,13680,13150,13620,725827,0.022522522522522515
2025-10-21,13550,13840,13290,13470,724476,-0.011013215859030812
2025-10-22,13350,13540,13290,13510,415110,0.0029695619896066283
2025-10-23,13380,13860,13270,13770,1029753,0.01924500370096216
2025-10-24,13780,13810,13520,13550,405428,-0.015976761074800283
2025-10-27,13520,13720,13470,13600,514164,0.0036900369003689537
