date,open,high,low,close,volume,Change
2025-06-24,187500,188500,184500,185000,25475,-0.0005402485143165547
2025-06-25,184300,186700,182800,183500,23202,-0.008108108108108136
2025-06-26,184000,184900,180600,182700,22467,-0.004359673024523114
2025-06-27,183400,190900,183400,188900,43480,0.033935413245758106
2025-06-30,191500,193400,187200,188400,50684,-0.0026469031233457008
2025-07-01,188300,193500,186600,192000,45994,0.019108280254777066
2025-07-02,191000,193200,187600,192900,34755,0.004687499999999956
2025-07-03,193300,194400,190500,191500,22250,-0.007257646448937227
2025-07-04,192200,192200,187300,187600,20109,-0.020365535248041744
2025-07-07,188000,189800,186000,187400,24884,-0.0010660980810234255
2025-07-08,189000,189000,184100,185600,31388,-0.009605122732123772
2025-07-09,185300,191700,184300,188600,27408,0.016163793103448176
2025-07-10,189100,189600,185000,187800,35123,-0.0042417815482502785
2025-07-11,186900,189400,185000,185600,28172,-0.011714589989350377
2025-07-14,185200,199300,185200,197800,91738,0.06573275862068972
2025-07-15,195500,199200,193000,196200,28560,-0.008088978766430777
2025-07-16,194300,195300,189500,190200,37970,-0.030581039755351647
2025-07-17,191500,191700,187800,189500,35664,-0.003680336487907443
2025-07-18,190400,190900,185000,187200,18275,-0.012137203166226906
2025-07-21,187100,190900,183000,184800,24287,-0.012820512820512775
2025-07-22,184800,186800,183600,185200,24459,0.0021645021645022577
2025-07-23,186800,186800,181600,183800,24300,-0.0075593952483801186
2025-07-24,181900,184500,177000,178100,51853,-0.03101196953210006
2025-07-25,177700,179000,175900,176400,21933,-0.009545199326221221
2025-07-28,176000,176000,170000,171300,42675,-0.028911564625850317
2025-07-29,170500,172100,168500,172100,39895,0.004670169293636839
2025-07-30,170400,172700,169600,172100,23499,0.0
2025-07-31,171600,173700,170700,171800,19792,-0.0017431725740848503
2025-08-01,169900,172000,167300,168500,28558,-0.019208381839348032
2025-08-04,167500,170300,167000,169100,37766,0.0035608308605341588
2025-08-05,169500,171900,167100,171300,28651,0.013010053222944906
2025-08-06,170600,178300,169800,176900,44122,0.032691185055458316
2025-08-07,176700,179000,174600,178300,33150,0.007914075749010818
2025-08-08,177000,179200,167200,171300,60163,-0.03925967470555247
2025-08-11,172600,172600,164900,165300,76528,-0.035026269702276736
2025-08-12,165400,166900,163600,164200,31190,-0.006654567453115545
2025-08-13,164400,166100,161400,163700,50938,-0.003045066991473777
2025-08-14,164600,164600,162000,164100,27850,0.0024434941967013124
2025-08-18,163100,165600,162500,163000,23867,-0.006703229737964667
2025-08-19,164400,164400,161400,162700,23770,-0.0018404907975460016
2025-08-20,164300,166900,162000,166100,34375,0.020897357098955238
2025-08-21,166700,167000,164100,164100,25554,-0.012040939193257105
2025-08-22,164100,166400,163600,165400,20444,0.007921998781230899
2025-08-25,165100,166800,165100,166800,15963,0.00846432889963733
2025-08-26,166000,167600,165700,165800,28505,-0.005995203836930418
2025-08-27,165500,167400,165200,165400,22996,-0.0024125452352231624
2025-08-28,165200,166700,164500,166500,26004,0.006650544135429204
2025-08-29,166200,166700,164200,165300,23524,-0.007207207207207245
2025-09-01,165400,165400,163100,164200,25806,-0.006654567453115545
2025-09-02,163600,164800,160800,161200,28737,-0.018270401948842885
2025-09-03,161000,162300,160800,162200,21168,0.006203473945409321
2025-09-04,161700,170000,161700,169400,56558,0.04438964241676935
2025-09-05,169400,171600,167700,169900,29514,0.002951593860684776
2025-09-08,170100,171000,168800,170600,23803,0.0041200706297821466
2025-09-09,171000,174000,169900,173100,34842,0.014654161781946007
2025-09-10,172400,175000,172300,174400,19962,0.007510109763142703
2025-09-11,173700,174700,172000,174500,33067,0.0005733944954129377
2025-09-12,175000,177400,173700,176600,25261,0.012034383954154793
2025-09-15,175300,180800,175100,180500,28973,0.02208380520951292
2025-09-16,181000,188800,180400,186800,76107,0.034903047091412676
2025-09-17,185000,192000,184900,191300,56267,0.024089935760171377
2025-09-18,190800,197600,190800,194900,70086,0.018818609513852502
2025-09-19,195000,207000,195000,205500,151069,0.054386865059004696
2025-09-22,206000,206500,199900,200500,35554,-0.024330900243308973
2025-09-23,198200,202000,195900,199100,42275,-0.006982543640897787
2025-09-24,198900,199000,192400,193400,55516,-0.028628829733802097
2025-09-25,192700,194300,191900,192900,30392,-0.002585315408479838
2025-09-26,192000,192900,183000,186700,39063,-0.0321410057024365
2025-09-29,189300,192000,187100,189400,32660,0.014461703267273807
2025-09-30,189400,189700,185600,187100,27244,-0.012143611404435095
2025-10-01,187100,187800,182700,183300,31721,-0.020309994655264618
2025-10-02,184800,185800,181000,182200,47533,-0.006001091107474044
2025-10-10,181400,182400,176100,177500,36652,-0.025795828759604844
2025-10-13,178800,179900,174000,179100,36126,0.00901408450704233
2025-10-14,177500,178400,175000,176000,36807,-0.01730876605248466
2025-10-15,176000,177000,174500,174500,35228,-0.008522727272727293
2025-10-16,174500,180400,174500,176800,35808,0.013180515759312339
2025-10-17,176800,178900,174000,175300,27208,-0.008484162895927572
2025-10-20,176000,176600,173100,175900,24348,0.003422703936109439
2025-10-21,175200,176800,173800,174700,43171,-0.006822057987492913
2025-10-22,174500,180900,173600,180800,57620,0.03491700057240976
2025-10-23,179000,182200,177700,178800,25499,-0.011061946902654829
2025-10-24,179100,179600,175900,178200,30012,-0.003355704697986628
2025-10-27,178000,178800,173100,177100,60633,-0.006172839506172867
2025-10-28,177100,179700,174700,176800,43525,-0.0016939582156973998
2025-10-29,179900,179900,174000,175900,43670,-0.005090497737556543
2025-10-30,174400,178700,174400,176400,42500,0.002842524161455362
2025-10-31,176500,176500,173200,173700,35279,-0.015306122448979553
2025-11-03,173400,175000,171000,171500,35583,-0.012665515256188864
2025-11-04,171000,181300,170200,177400,56712,0.03440233236151613
2025-11-05,179100,179100,174100,177100,50250,-0.0016910935738444488
2025-11-06,178800,192600,176000,188700,133608,0.06549971767363072
2025-11-07,189900,194400,188800,192000,88182,0.01748807631160565
2025-11-10,193900,205000,193000,203000,90404,0.05729166666666674
2025-11-11,199000,205500,197700,204000,76715,0.0049261083743843415
2025-11-12,202500,214500,201500,213500,94414,0.04656862745098045
2025-11-13,212000,218500,211000,217000,80715,0.016393442622950838
2025-11-14,215000,221000,212000,215500,53169,-0.00691244239631339
2025-11-17,215000,222500,214500,222000,73479,0.030162412993039345
2025-11-18,218500,229000,216000,222000,100374,0.0
2025-11-19,226000,233500,222000,225500,71892,0.015765765765765716
2025-11-20,223500,235500,222500,232500,87089,0.03104212860310418
2025-11-21,232500,233000,224000,228000,23750,-0.01935483870967747
2025-11-24,230000,230500,214000,216000,88676,-0.052631578947368474
2025-11-25,214000,215000,208000,209000,54980,-0.03240740740740744
2025-11-26,212000,217000,209000,215500,34948,0.031100478468899517
2025-11-27,217000,220000,214500,217000,29959,0.006960556844547661
2025-11-28,218500,219000,215000,217500,18486,0.0023041474654377225
2025-12-01,221500,235500,220500,234000,82030,0.07586206896551717
2025-12-02,233000,242000,229000,238500,86885,0.019230769230769162
2025-12-03,241000,253000,239500,248500,111360,0.04192872117400426
2025-12-04,255000,255500,240000,242000,77841,-0.026156941649899346
2025-12-05,237500,249000,230500,242000,68484,0.0
2025-12-08,248000,252500,241500,244000,53600,0.008264462809917328
2025-12-09,247000,253500,245500,250500,73674,0.026639344262294973
2025-12-10,252000,252500,244500,245500,50773,-0.019960079840319334
2025-12-11,248500,260000,247000,256000,126490,0.042769857433808456
2025-12-12,264000,270000,256000,257000,110561,0.00390625
2025-12-15,255000,272000,252500,264500,129786,0.029182879377431803
2025-12-16,268500,268500,256000,258000,84327,-0.02457466918714557
2025-12-17,260500,272000,258000,265500,86323,0.029069767441860517
2025-12-18,262500,265000,255000,258000,51920,-0.02824858757062143
2025-12-19,260500,261000,249000,250000,96859,-0.03100775193798455
2025-12-22,253000,253500,244500,249500,54138,-0.0020000000000000018
2025-12-23,249000,257500,247500,251000,55049,0.006012024048096087
2025-12-24,251000,265000,246000,254000,59912,0.01195219123505975
2025-12-26,252500,256000,246000,247500,55454,-0.025590551181102317
2025-12-29,248000,251000,247000,249500,30169,0.008080808080808133
2025-12-30,247000,249000,245000,247000,26058,-0.01002004008016033
2026-01-02,247000,251000,226500,231000,90196,-0.06477732793522262
2026-01-05,231000,244500,230500,241000,62736,0.04329004329004338
2026-01-06,245500,246000,235000,239000,50759,-0.008298755186721962
2026-01-07,246500,263000,246000,262000,118170,0.09623430962343105
2026-01-08,256000,260000,250500,256000,94519,-0.022900763358778664
2026-01-09,262500,264500,257000,260500,66431,0.017578125
