date,open,high,low,close,volume,Change
2025-07-01,129500,135100,128800,130000,446050,0.020408163265306145
2025-07-02,130200,131500,125000,127400,384428,-0.020000000000000018
2025-07-03,128300,129900,126500,127200,287932,-0.0015698587127158659
2025-07-04,126300,127100,123200,123900,241584,-0.02594339622641506
2025-07-07,121900,127200,121100,126500,156476,0.02098466505246166
2025-07-08,126600,130800,123900,130400,345500,0.030830039525691744
2025-07-09,128200,134500,128100,133000,356609,0.019938650306748462
2025-07-10,132400,134600,130100,133000,363155,0.0
2025-07-11,132100,134500,128800,131600,164677,-0.010526315789473717
2025-07-14,131500,146800,131500,140700,885106,0.06914893617021267
2025-07-15,139300,140100,136900,138500,375353,-0.01563610518834402
2025-07-16,136700,139800,136000,136600,262197,-0.013718411552346543
2025-07-17,138000,142800,134900,139800,599570,0.02342606149341142
2025-07-18,139200,139800,131500,135600,378143,-0.030042918454935674
2025-07-21,133200,134400,131800,132600,278303,-0.02212389380530977
2025-07-22,132000,135600,130500,131300,194868,-0.009803921568627416
2025-07-23,132600,132600,126100,129100,324956,-0.016755521706016796
2025-07-24,129000,132800,127100,128200,432325,-0.006971340046475594
2025-07-25,127000,129100,126900,128500,234429,0.002340093603744098
2025-07-28,127600,129000,123100,124500,200625,-0.0311284046692607
2025-07-29,123300,126100,123300,126100,154080,0.012851405622489986
2025-07-30,124900,127500,124800,127300,188495,0.009516256938937317
2025-07-31,125700,127500,124900,125900,221388,-0.010997643362136711
2025-08-01,124100,125200,119300,119700,307245,-0.04924543288324068
2025-08-04,118600,120900,117000,120200,324215,0.00417710944026739
2025-08-05,120800,125000,120700,123100,209216,0.024126455906821942
2025-08-06,122200,124300,122100,124100,101954,0.008123476848090894
2025-08-07,123900,124800,121800,124200,188041,0.0008058017727639033
2025-08-08,124000,124600,122700,123400,115731,-0.006441223832528209
2025-08-11,124500,124700,122200,123600,126659,0.0016207455429497752
2025-08-12,122500,126700,122500,123900,248523,0.0024271844660195274
2025-08-13,123500,125900,122800,125300,215631,0.011299435028248483
2025-08-14,126700,129400,126500,128500,294690,0.025538707102952918
2025-08-18,127700,128400,126300,127500,313241,-0.0077821011673151474
2025-08-19,128600,130200,127700,129000,325040,0.0117647058823529
2025-08-20,130100,130200,126700,129800,474038,0.006201550387596955
2025-08-21,130400,140500,129700,139400,572232,0.07395993836671799
2025-08-22,140000,143900,136000,139400,619856,0.0
2025-08-25,141000,145200,139000,141000,328691,0.011477761836441891
2025-08-26,140000,141000,138300,139100,304696,-0.013475177304964503
2025-08-27,139500,140300,137200,138700,142863,-0.0028756290438533005
2025-08-28,140000,146000,139200,144100,370389,0.03893294881038223
2025-08-29,145600,145800,142000,143100,222555,-0.006939625260235949
2025-09-01,143200,145700,141500,143800,224013,0.004891684136967056
2025-09-02,142600,153400,142600,151700,481176,0.05493741307371347
2025-09-03,151900,152800,147600,149000,364546,-0.017798286090969007
2025-09-04,147600,150700,146900,149000,196003,0.0
2025-09-05,148500,150500,148000,149900,235180,0.006040268456375841
2025-09-08,150200,151600,149000,150400,156076,0.0033355570380253496
2025-09-09,151000,159500,149700,157500,381389,0.047207446808510634
2025-09-10,157600,160600,157500,158600,332293,0.0069841269841270925
2025-09-11,158100,160900,157900,160900,346442,0.014501891551071955
2025-09-12,167800,167900,158300,159900,247275,-0.00621504039776255
2025-09-15,158400,165800,158300,160600,274333,0.004377736085053208
2025-09-16,160900,162000,159100,160100,196724,-0.0031133250311332628
2025-09-17,158800,160100,154000,155200,329091,-0.030605871330418477
2025-09-18,154900,155800,151400,154900,271319,-0.0019329896907216426
2025-09-19,153600,154800,152800,153400,287863,-0.009683666881859287
2025-09-22,154000,156100,153800,155800,326891,0.015645371577575062
2025-09-23,155300,158800,154500,157600,184399,0.011553273427471034
2025-09-24,158200,158200,152200,152800,231594,-0.030456852791878153
2025-09-25,152500,152600,148600,150200,257759,-0.017015706806282727
2025-09-26,150300,152700,149100,152000,353127,0.011984021304926706
2025-09-29,155000,159000,154500,155300,240483,0.021710526315789513
2025-09-30,153800,156600,152300,156600,320723,0.008370895041854398
2025-10-01,156700,158500,154000,155100,178898,-0.009578544061302652
2025-10-02,156500,162400,154900,159100,471758,0.025789813023855634
2025-10-10,159700,161000,156500,160000,439164,0.0056568196103079504
2025-10-13,160100,160100,153800,157100,276579,-0.018124999999999947
2025-10-14,156200,170400,156200,167000,455873,0.06301718650541055
2025-10-15,165300,166100,157800,162200,355347,-0.028742514970059863
2025-10-16,163000,168400,161000,163100,236718,0.0055487053020961685
2025-10-17,161100,161100,156200,156700,241728,-0.039239730226854674
2025-10-20,157700,160000,155100,159700,200202,0.01914486279515004
2025-10-21,161200,165300,158900,159700,223710,0.0
2025-10-22,161300,161400,158300,159600,127534,-0.0006261740763932044
2025-10-23,158100,163800,158100,162100,220573,0.015664160401002603
2025-10-24,162200,167000,161900,162600,235412,0.0030845157310301907
2025-10-27,160600,163500,160200,162000,231899,-0.0036900369003689537
2025-10-28,160500,161800,158900,160100,229901,-0.011728395061728403
2025-10-29,161900,162800,158000,159600,311936,-0.0031230480949406836
2025-10-30,158100,161600,156500,157400,403743,-0.013784461152882233
2025-10-31,154000,154600,151200,154300,1670865,-0.01969504447268111
2025-11-03,154300,154900,150700,152100,683947,-0.014257939079714843
2025-11-04,151200,152800,149100,151100,333216,-0.006574621959237303
2025-11-05,153000,153200,147300,150000,319753,-0.007279947054930513
2025-11-06,151400,158000,150300,156000,436145,0.040000000000000036
2025-11-07,158900,159400,150200,152000,379418,-0.02564102564102566
2025-11-10,154900,163700,154500,158900,374488,0.045394736842105265
2025-11-11,157500,162900,157500,159400,270016,0.003146633102580232
2025-11-12,158400,168800,158400,167000,342111,0.04767879548306153
2025-11-13,166200,168900,163300,168400,332016,0.008383233532934131
2025-11-14,168200,169500,152200,153600,448722,-0.08788598574821849
2025-11-17,156800,159300,152500,153600,239010,0.0
2025-11-18,152100,155000,148300,148700,271841,-0.03190104166666663
2025-11-19,151000,151200,145000,148200,168318,-0.00336247478143914
2025-11-20,149600,151500,147500,147500,188877,-0.004723346828609976
2025-11-21,146200,147300,144000,146400,135170,-0.007457627118644061
2025-11-24,149600,151000,144500,144800,380948,-0.010928961748633892
2025-11-25,149100,150400,145400,146700,191417,0.013121546961325947
2025-11-26,150000,152800,148300,151600,203495,0.03340149965916828
2025-11-27,151400,154700,151400,153400,149611,0.01187335092348274
2025-11-28,154000,154000,151200,152900,303120,-0.0032594524119947677
2025-12-01,153500,154900,150600,153800,160474,0.005886200130804431
2025-12-02,156000,157800,153100,155400,242263,0.01040312093628093
2025-12-03,155100,157000,153300,156500,294615,0.007078507078507101
2025-12-04,155400,157300,154800,157000,338924,0.0031948881789136685
2025-12-05,155700,159500,154600,158200,242022,0.007643312101910826
2025-12-08,158200,158300,155100,155800,169357,-0.015170670037926715
2025-12-09,156000,157500,154300,157500,204974,0.010911424903722766
2025-12-10,158500,158900,154300,154400,172150,-0.019682539682539635
2025-12-11,156600,156600,153100,153100,401147,-0.008419689119171014
2025-12-12,155000,158300,152900,155500,440181,0.015676028739386005
2025-12-15,154200,154200,151400,152900,139723,-0.0167202572347267
2025-12-16,152300,153900,150700,151700,164556,-0.007848266841072649
2025-12-17,153000,153600,150500,153600,168918,0.012524719841793042
2025-12-18,152500,152800,150600,151800,188677,-0.01171875
2025-12-19,153400,155900,152700,155000,183439,0.021080368906455815
2025-12-22,155800,160900,154700,160300,259968,0.03419354838709676
2025-12-23,160000,169300,160000,163900,345765,0.022457891453524725
2025-12-24,164000,165000,161100,163700,225245,-0.0012202562538132788
2025-12-26,163200,166300,161500,162500,252266,-0.007330482590103826
2025-12-29,156900,158500,155300,157600,269685,-0.030153846153846198
2025-12-30,156600,157900,156000,157600,251135,0.0
2026-01-02,157400,157600,151300,156300,266320,-0.008248730964466988
2026-01-05,156500,164500,155200,164100,427934,0.0499040307101728
2026-01-06,163500,165400,160500,165400,170555,0.007921998781230899
2026-01-07,166000,168400,160600,162000,239863,-0.02055622732769047
2026-01-08,160400,161000,157300,159200,356761,-0.01728395061728394
2026-01-09,160300,160300,157000,159500,237528,0.0018844221105527303
2026-01-12,160700,164100,156200,158100,214913,-0.008777429467084596
2026-01-13,159000,160500,157500,159100,196706,0.006325110689437086
2026-01-14,161300,163900,157300,161900,200776,0.017598994343180463
2026-01-15,160300,162100,158600,161200,191341,-0.004323656578134605
2026-01-16,162800,176900,162600,170600,625850,0.058312655086848686
