date,open,high,low,close,volume,Change
2025-06-24,127700,128800,127600,128000,27297,0.011058451816745585
2025-06-25,128800,129500,127300,128400,31798,0.0031250000000000444
2025-06-26,128700,129000,126000,128300,40910,-0.0007788161993769194
2025-06-27,128200,128300,125700,126000,25029,-0.017926734216679674
2025-06-30,126200,127500,125300,126300,20766,0.0023809523809523725
2025-07-01,127100,128700,126300,128700,26697,0.019002375296912177
2025-07-02,127700,131000,127500,130700,34249,0.015540015540015606
2025-07-03,130900,135500,129700,134900,56834,0.032134659525631326
2025-07-04,133800,134400,131000,131400,33056,-0.02594514455151964
2025-07-07,131300,132000,129200,130200,16335,-0.0091324200913242
2025-07-08,130900,133300,128800,133000,32224,0.021505376344086002
2025-07-09,132100,134300,131700,133500,20472,0.003759398496240518
2025-07-10,133200,134700,132800,134700,27395,0.008988764044943753
2025-07-11,134800,135400,132300,132900,38552,-0.013363028953229383
2025-07-14,132200,133300,129400,131400,22621,-0.011286681715575675
2025-07-15,130700,133800,130700,133400,22401,0.015220700152207112
2025-07-16,132400,132500,129900,130700,21543,-0.020239880059970017
2025-07-17,130000,142900,130000,142800,160405,0.09257842387146131
2025-07-18,143800,159400,140300,153500,319391,0.07492997198879547
2025-07-21,153600,155900,152500,154200,87283,0.004560260586319309
2025-07-22,155000,159600,151500,156100,97242,0.012321660181582317
2025-07-23,156400,156700,152700,153100,43284,-0.019218449711723262
2025-07-24,154100,158900,152400,153700,62394,0.003919007184846501
2025-07-25,153800,154700,150400,152700,34316,-0.006506180871828193
2025-07-28,150600,151700,144900,145500,46819,-0.047151277013752435
2025-07-29,145100,147100,143700,145700,58596,0.0013745704467353903
2025-07-30,145900,147000,144500,145400,15274,-0.0020590253946465298
2025-07-31,144700,146500,143000,145300,28075,-0.0006877579092159358
2025-08-01,142500,142500,136700,137400,41292,-0.054370268410185774
2025-08-04,140000,141400,135300,135800,68407,-0.011644832605531286
2025-08-05,137000,139900,136900,138200,33303,0.01767304860088359
2025-08-06,136900,141200,135500,137100,63205,-0.00795947901591898
2025-08-07,137300,137900,135500,137700,29093,0.004376367614879584
2025-08-08,136900,137600,134300,134600,33898,-0.02251270878721856
2025-08-11,135300,135300,133200,134300,14840,-0.0022288261515601704
2025-08-12,135200,135200,132500,133800,33215,-0.0037230081906179935
2025-08-13,134300,136500,133200,135400,30339,0.01195814648729443
2025-08-14,137900,139900,134600,134600,59368,-0.005908419497784312
