date,open,high,low,close,volume,Change
2025-06-24,135700,148600,134900,148400,526561,0.12424242424242427
2025-06-25,148400,148600,144100,146300,335626,-0.014150943396226467
2025-06-26,144300,146300,137600,142300,361231,-0.027341079972658888
2025-06-27,142300,143000,138600,140400,213220,-0.013352073085031613
2025-06-30,142000,143100,139000,139600,239041,-0.005698005698005715
2025-07-01,141800,147800,139500,140200,346295,0.004297994269341077
2025-07-02,139100,142100,135700,138700,353567,-0.010699001426533572
2025-07-03,140000,141300,136500,137900,243669,-0.005767844268204758
2025-07-04,137900,138600,131700,132900,228006,-0.0362581580855692
2025-07-07,128000,136800,127500,136400,186386,0.0263355906696765
2025-07-08,137400,145000,136300,143500,418800,0.05205278592375362
2025-07-09,147600,152300,145000,151800,501878,0.057839721254355325
2025-07-10,149900,154300,148900,154100,300259,0.015151515151515138
2025-07-11,155000,161700,155000,158000,344803,0.025308241401687193
2025-07-14,157300,164000,155800,163600,267011,0.03544303797468351
2025-07-15,161900,162700,158700,160300,295996,-0.02017114914425433
2025-07-16,157900,159400,152600,154200,326908,-0.03805364940736122
2025-07-17,154300,156000,151300,153000,327735,-0.0077821011673151474
2025-07-18,152700,153200,146000,148900,402787,-0.02679738562091505
2025-07-21,143700,148700,143300,148600,523630,-0.002014775016789816
2025-07-22,150700,152900,148900,151500,336252,0.019515477792732216
2025-07-23,151700,151900,146000,149900,337807,-0.010561056105610533
2025-07-24,148200,152700,144400,147100,379841,-0.01867911941294198
2025-07-25,145600,150800,144000,147100,221622,0.0
2025-07-28,144700,146000,139600,141100,348299,-0.04078857919782464
2025-07-29,139400,143000,138600,142100,170936,0.00708717221828481
2025-07-30,144900,146800,140400,143600,191610,0.010555946516537684
2025-07-31,144000,145700,141700,143000,183411,-0.004178272980501441
2025-08-01,140000,140800,132900,133800,333230,-0.06433566433566429
2025-08-04,133600,136900,132700,136900,177735,0.02316890881913314
2025-08-05,139000,142600,136800,139300,208171,0.01753104455807164
2025-08-06,139700,142500,139500,142000,148780,0.01938262742282837
2025-08-07,147800,148900,136700,139500,377666,-0.017605633802816878
2025-08-08,138600,139300,134100,136300,357861,-0.022939068100358395
2025-08-11,136100,136800,132100,135900,220220,-0.0029347028613352366
2025-08-12,135000,143000,135000,139000,305911,0.022810890360559277
2025-08-13,141100,141200,136900,138600,204377,-0.0028776978417266452
2025-08-14,138700,140300,137500,137500,205965,-0.007936507936507908
2025-08-18,136200,137000,131500,133500,195990,-0.029090909090909056
2025-08-19,134000,134500,130600,132100,234748,-0.01048689138576775
2025-08-20,132000,132800,121800,126800,368970,-0.04012112036336113
2025-08-21,126000,128000,124900,125300,209819,-0.011829652996845463
2025-08-22,126100,128500,125600,127200,157500,0.015163607342378205
2025-08-25,128400,133500,128200,132400,202067,0.04088050314465419
2025-08-26,130900,131400,127900,129800,271579,-0.01963746223564955
2025-08-27,129800,130600,126700,129800,170834,0.0
2025-08-28,129300,134000,128000,132300,246711,0.01926040061633283
2025-08-29,134000,136500,132900,134400,200736,0.015873015873015817
2025-09-01,133000,133000,127500,128500,161429,-0.043898809523809534
