date,open,high,low,close,volume,Change
2025-07-01,35950,36750,35950,36400,128958,0.018181818181818077
2025-07-02,37200,38950,36500,38800,444083,0.06593406593406592
2025-07-03,38550,39000,38000,38250,380991,-0.014175257731958713
2025-07-04,37900,38600,37750,37850,109136,-0.010457516339869244
2025-07-07,37750,38250,37250,37850,121170,0.0
2025-07-08,37850,38200,37250,37400,118941,-0.011889035667106973
2025-07-09,37000,37800,36800,37600,133091,0.005347593582887722
2025-07-10,37400,38000,36850,37000,161713,-0.015957446808510634
2025-07-11,37050,37700,36750,37050,124140,0.0013513513513514486
2025-07-14,36800,37600,36800,37300,83083,0.006747638326585648
2025-07-15,37100,37550,36950,37250,100834,-0.0013404825737265424
2025-07-16,36900,37500,36700,37100,133022,-0.004026845637583931
2025-07-17,37350,37350,36350,37350,117411,0.006738544474393482
2025-07-18,37050,37250,36550,36750,164257,-0.016064257028112428
2025-07-21,36550,37100,36350,36600,98511,-0.004081632653061273
2025-07-22,36400,37400,36400,36900,87198,0.008196721311475308
2025-07-23,37250,38200,37050,37500,127758,0.016260162601626105
2025-07-24,37300,38150,37300,37900,137022,0.010666666666666602
2025-07-25,37550,38050,36550,36850,132822,-0.02770448548812665
2025-07-28,36600,37050,35900,35950,93218,-0.024423337856173677
2025-07-29,35650,36250,35550,35900,117609,-0.0013908205841446364
2025-07-30,35650,36250,35550,36000,91755,0.0027855153203342198
2025-07-31,35950,36350,35750,35950,102099,-0.001388888888888884
2025-08-01,35700,36400,35500,35850,164179,-0.0027816411682892728
2025-08-04,35800,36800,35400,36600,112145,0.02092050209205021
2025-08-05,36400,37450,36400,36550,124720,-0.001366120218579181
2025-08-06,36550,37450,36550,37100,92942,0.015047879616963078
2025-08-07,37050,37750,36900,37600,85209,0.013477088948786964
2025-08-08,37400,37800,36950,37450,107325,-0.003989361702127714
2025-08-11,37450,37650,36900,37100,68835,-0.009345794392523366
2025-08-12,36900,37300,36150,36150,101479,-0.025606469002695365
2025-08-13,36200,36900,36200,36250,79382,0.0027662517289073207
2025-08-14,36700,37100,36450,36600,103929,0.009655172413793212
2025-08-18,37250,39600,36950,38600,565524,0.05464480874316946
2025-08-19,38900,40300,38800,40100,284639,0.03886010362694292
2025-08-20,40500,41000,39900,40550,234406,0.01122194513715713
2025-08-21,40200,40950,40000,40450,183326,-0.002466091245376112
2025-08-22,40150,40600,39300,39900,127711,-0.013597033374536438
2025-08-25,40300,40500,40000,40400,89984,0.012531328320801949
2025-08-26,40250,41250,40250,40950,170465,0.013613861386138515
2025-08-27,40700,42450,40550,42150,226229,0.0293040293040292
2025-08-28,42150,42700,41900,42100,147773,-0.0011862396204033177
2025-08-29,42100,42750,41600,41750,90947,-0.008313539192399078
2025-09-01,42100,42100,40300,40400,136828,-0.03233532934131733
2025-09-02,40350,40850,40300,40700,76637,0.007425742574257432
2025-09-03,40300,41000,39950,40300,85189,-0.009828009828009798
2025-09-04,39850,40500,39700,40400,90998,0.002481389578163684
2025-09-05,40150,40850,40000,40450,122852,0.0012376237623761277
2025-09-08,40450,41200,39950,41100,152184,0.01606922126081578
2025-09-09,42100,42100,40750,41100,115789,0.0
2025-09-10,41200,42400,41200,41900,145044,0.019464720194647178
2025-09-11,41800,42400,41550,42100,157331,0.004773269689737569
2025-09-12,41750,42600,40150,40300,160655,-0.04275534441805229
2025-09-15,39950,40250,39450,39500,83499,-0.01985111662531014
2025-09-16,40550,42300,40500,41800,241281,0.05822784810126591
2025-09-17,41400,41950,41200,41500,102899,-0.0071770334928229484
2025-09-18,41150,41750,40650,40900,95657,-0.014457831325301207
2025-09-19,40400,40750,39900,40400,146320,-0.012224938875305624
2025-09-22,40600,40600,39450,39750,82365,-0.016089108910891103
2025-09-23,39250,40350,39250,39600,88970,-0.0037735849056603765
2025-09-24,39950,40300,39500,39700,61172,0.002525252525252597
2025-09-25,39200,39750,39100,39650,91693,-0.0012594458438287548
2025-09-26,39300,39450,38900,39100,72269,-0.013871374527112179
2025-09-29,39850,39850,38550,38950,59267,-0.0038363171355498826
2025-09-30,38600,39200,38250,38550,70451,-0.010269576379974277
2025-10-01,38500,39000,38250,38750,55064,0.005188067444876765
2025-10-02,39400,39400,38600,39000,113944,0.006451612903225712
2025-10-10,38250,38800,37900,38000,132918,-0.02564102564102566
2025-10-13,38350,38350,37100,38000,71204,0.0
2025-10-14,37150,38250,37050,37700,93224,-0.007894736842105288
2025-10-15,37500,38300,37500,37850,75625,0.003978779840848823
2025-10-16,37700,38400,37550,38050,99404,0.005284015852047519
2025-10-17,37700,38500,37500,38100,113770,0.0013140604467805073
2025-10-20,37900,39300,37900,39200,97121,0.028871391076115582
2025-10-21,38850,38900,38250,38400,80406,-0.020408163265306145
2025-10-22,38050,39175,37900,38950,67408,0.01432291666666674
2025-10-23,38650,39600,38600,38750,70443,-0.005134788189987138
2025-10-24,38800,39000,38250,38550,81019,-0.005161290322580614
2025-10-27,38200,39100,38200,38900,43820,0.009079118028534339
2025-10-28,38800,38800,37950,38150,68289,-0.019280205655527016
2025-10-29,38500,38550,37100,37300,105785,-0.022280471821756187
2025-10-30,36750,37400,36700,36950,113852,-0.009383378016085797
2025-10-31,36800,37600,36450,36800,121623,-0.004059539918809252
2025-11-03,36550,38000,36500,37550,131228,0.020380434782608647
2025-11-04,37500,39100,37400,38750,143149,0.031957390146471365
2025-11-05,39500,39500,37700,38150,113938,-0.015483870967741953
2025-11-06,38750,39400,37900,39350,109577,0.03145478374836164
2025-11-07,39900,39950,38750,39050,71658,-0.007623888182973326
2025-11-10,39800,39800,38400,39250,117411,0.005121638924455718
2025-11-11,38650,40950,38650,40700,124609,0.03694267515923566
2025-11-12,40200,41350,40100,41000,77882,0.0073710073710073765
2025-11-13,40600,41850,40600,41150,98182,0.003658536585365857
2025-11-14,41200,41250,39900,40100,157355,-0.025516403402187082
2025-11-17,40200,41750,39900,41500,184313,0.034912718204488824
2025-11-18,41100,41700,40600,40800,90233,-0.016867469879518038
2025-11-19,41550,41900,40850,41250,99919,0.011029411764705843
2025-11-20,41250,41900,40500,41500,98205,0.0060606060606061
2025-11-21,41850,42000,40800,41650,144903,0.0036144578313253017
2025-11-24,41850,42600,41150,41550,127903,-0.0024009603841537164
2025-11-25,41900,42300,41250,41650,80051,0.002406738868832692
2025-11-26,41900,41950,41300,41900,95873,0.006002400960384069
2025-11-27,41650,44200,41500,43950,174998,0.04892601431980914
2025-11-28,43750,44100,42450,42750,81487,-0.027303754266211566
2025-12-01,42850,43500,42700,43250,74461,0.011695906432748648
2025-12-02,44000,44550,43100,44450,124065,0.02774566473988438
2025-12-03,44050,45000,43650,44900,105802,0.01012373453318327
2025-12-04,44400,45150,44300,45050,128312,0.0033407572383072903
2025-12-05,44600,45650,44350,44550,117100,-0.011098779134295245
