date,open,high,low,close,volume,Change
2025-06-24,52000,52000,50700,51600,197394,0.0117647058823529
2025-06-25,51600,53500,51100,52200,369355,0.011627906976744207
2025-06-26,52800,53300,51100,52000,199987,-0.003831417624521105
2025-06-27,52300,52800,50700,51500,194002,-0.009615384615384581
2025-06-30,51600,52200,51200,51700,142206,0.003883495145631022
2025-07-01,51800,51800,49150,50400,312486,-0.025145067698259194
2025-07-02,50000,50500,49600,50300,204694,-0.001984126984126977
2025-07-03,50400,52000,50200,51400,341323,0.021868787276341894
2025-07-04,51700,51700,50500,50700,136289,-0.013618677042801508
2025-07-07,50700,51600,50600,50800,134077,0.0019723865877712132
2025-07-08,51100,51300,49800,50600,214941,-0.003937007874015741
2025-07-09,50400,51200,49600,50100,298342,-0.00988142292490124
2025-07-10,50100,50300,49500,49750,355135,-0.006986027944111739
2025-07-11,49750,50200,49300,49900,220840,0.0030150753768845018
2025-07-14,49900,52500,49600,52300,559766,0.04809619238476959
2025-07-15,51800,52600,51400,52300,165719,0.0
2025-07-16,51900,52200,51000,51100,134275,-0.02294455066921608
2025-07-17,51900,52000,51000,51700,148382,0.011741682974559797
2025-07-18,52100,53000,51200,52100,277106,0.007736943907156624
2025-07-21,52000,52600,51500,52200,181850,0.0019193857965451588
2025-07-22,52400,54200,51900,52300,413953,0.0019157088122605526
2025-07-23,52600,52800,51300,52400,150648,0.0019120458891013214
2025-07-24,52100,52500,51100,51200,176647,-0.022900763358778664
2025-07-25,50900,51900,50800,51400,125842,0.00390625
2025-07-28,50900,50900,46800,47300,948266,-0.0797665369649806
2025-07-29,47550,47800,46750,46850,237140,-0.009513742071881603
2025-07-30,47050,47650,46950,47150,227918,0.006403415154749181
2025-07-31,46950,47500,46800,46900,134605,-0.005302226935312793
2025-08-01,46650,46800,45700,45800,143979,-0.023454157782516027
2025-08-04,45500,46900,45400,46750,91476,0.020742358078602585
2025-08-05,47100,47300,46750,47000,99066,0.005347593582887722
2025-08-06,46550,50300,46550,49250,653519,0.0478723404255319
2025-08-07,50100,50900,49400,50100,235755,0.01725888324873104
2025-08-08,50300,51800,49600,50600,281444,0.009980039920159722
2025-08-11,50300,50900,49900,50600,149701,0.0
2025-08-12,50100,50600,49600,49650,127241,-0.018774703557312256
2025-08-13,49700,49800,48800,49450,145127,-0.004028197381671705
2025-08-14,49500,49950,49150,49700,155738,0.005055611729019249
2025-08-18,49250,50200,48900,49200,110396,-0.010060362173038184
