date,open,high,low,close,volume,Change
2025-07-01,213000,236000,212000,229000,810916,0.08274231678486998
2025-07-02,227000,241500,226500,240000,627281,0.048034934497816595
2025-07-03,248000,262500,246500,257000,1201428,0.0708333333333333
2025-07-04,251000,268500,245000,264500,706352,0.029182879377431803
2025-07-07,267500,270500,257000,258500,514957,-0.022684310018903586
2025-07-08,255000,264250,253000,254500,355808,-0.015473887814313358
2025-07-09,258000,266500,256000,260000,294670,0.0216110019646365
2025-07-10,264500,275000,264000,274000,622092,0.05384615384615388
2025-07-11,277000,278500,270500,272000,359580,-0.007299270072992692
2025-07-14,272500,277500,269500,273500,208053,0.005514705882353033
2025-07-15,273000,274000,265500,273000,256242,-0.001828153564899404
2025-07-16,271000,272500,262000,263500,327945,-0.034798534798534786
2025-07-17,265500,272500,264000,269500,318854,0.022770398481973375
2025-07-18,272500,277500,270000,272500,244314,0.011131725417439675
2025-07-21,273000,293000,271000,287000,575916,0.053211009174311874
2025-07-22,292000,299000,287000,289000,418076,0.006968641114982521
2025-07-23,296000,301000,289000,291000,431760,0.006920415224913601
2025-07-24,288500,305000,287500,305000,546808,0.04810996563573888
2025-07-25,305000,308000,299000,307000,382336,0.006557377049180246
2025-07-28,309500,318500,309500,313000,312827,0.019543973941368087
2025-07-29,306500,309000,298500,308000,384643,-0.015974440894568676
2025-07-30,304500,308500,300500,306000,323896,-0.00649350649350644
2025-07-31,315500,322500,297500,301500,422313,-0.014705882352941124
2025-08-01,294500,302000,287000,290000,385496,-0.03814262023217252
2025-08-04,294000,294500,284000,289500,268894,-0.0017241379310344307
2025-08-05,293000,302000,292000,298000,277568,0.029360967184801412
2025-08-06,296000,307000,295000,301000,265521,0.010067114093959662
2025-08-07,303500,303500,292000,292500,257418,-0.028239202657807327
2025-08-08,292000,292500,271000,276500,625417,-0.05470085470085473
2025-08-11,274500,279000,273500,277500,233130,0.003616636528029016
2025-08-12,275000,280000,273500,275500,162707,-0.007207207207207245
2025-08-13,278000,279500,269500,279500,413119,0.014519056261343088
2025-08-14,280000,282500,277500,282500,214283,0.01073345259391778
2025-08-18,280000,283500,274500,276000,187334,-0.023008849557522137
2025-08-19,276500,279500,272500,277500,185341,0.005434782608695565
2025-08-20,277000,286500,277000,283500,367843,0.021621621621621623
2025-08-21,287000,302500,283000,293000,511584,0.0335097001763669
2025-08-22,294000,296000,286000,287500,189281,-0.018771331058020424
2025-08-25,290000,293000,285000,292500,162261,0.017391304347825987
2025-08-26,291000,296500,289000,289500,211149,-0.01025641025641022
2025-08-27,290500,290500,285000,286500,119955,-0.010362694300518172
2025-08-28,287000,292500,280000,281500,172022,-0.017452006980802848
2025-08-29,284000,286000,276000,277500,202049,-0.014209591474245165
2025-09-01,275000,275000,270000,271500,135526,-0.021621621621621623
2025-09-02,271000,272000,264500,269500,175907,-0.007366482504604033
2025-09-03,269500,273000,268500,270000,94431,0.0018552875695732052
2025-09-04,274000,279500,273000,278000,152241,0.029629629629629672
2025-09-05,278000,278500,272500,274500,136324,-0.01258992805755399
2025-09-08,271000,277000,271000,275500,98768,0.0036429872495447047
2025-09-09,280500,296000,275500,293000,510456,0.06352087114337568
2025-09-10,290500,292500,285500,287000,224616,-0.020477815699658675
2025-09-11,288500,290000,285500,290000,230401,0.010452961672473782
2025-09-12,293000,293000,288000,290000,187098,0.0
2025-09-15,288500,301500,288500,293500,292193,0.012068965517241459
2025-09-16,295000,300500,286500,288000,320132,-0.01873935264054516
2025-09-17,289500,294500,287500,292000,142980,0.01388888888888884
2025-09-18,293500,306500,289500,301000,301884,0.03082191780821919
2025-09-19,299500,303000,291000,291000,343090,-0.03322259136212624
2025-09-22,293500,302000,293000,295000,159506,0.013745704467353903
2025-09-23,295000,300500,293000,298500,157221,0.011864406779660941
2025-09-24,300000,300500,285500,286000,238319,-0.041876046901172526
2025-09-25,287000,292500,286000,292500,205795,0.022727272727272707
2025-09-26,289500,291000,280500,282500,227238,-0.03418803418803418
2025-09-29,285000,285500,275500,280000,186592,-0.008849557522123908
2025-09-30,278500,284500,277500,278000,165726,-0.0071428571428571175
2025-10-01,279000,283000,275000,281500,141779,0.012589928057553879
2025-10-02,286000,288000,277500,277500,301239,-0.014209591474245165
2025-10-10,282000,287500,277500,279000,288939,0.00540540540540535
2025-10-13,278000,282000,271500,282000,245693,0.010752688172043001
2025-10-14,280000,299500,280000,296500,479724,0.05141843971631199
2025-10-15,295000,295500,291000,294000,172127,-0.00843170320404718
2025-10-16,294500,312000,294500,312000,557451,0.061224489795918435
2025-10-17,309500,350000,308500,339000,1150682,0.08653846153846145
2025-10-20,337500,350000,333500,347500,449112,0.025073746312684442
2025-10-21,343000,354000,341000,346000,357271,-0.004316546762589968
2025-10-22,356000,395500,351000,391000,1575365,0.13005780346820806
2025-10-23,406500,408000,387000,389500,892900,-0.0038363171355498826
2025-10-24,386000,410000,383000,401000,811185,0.029525032092426295
2025-10-27,402500,407500,391000,404000,447924,0.007481296758104827
2025-10-28,399000,414500,395500,413500,503165,0.023514851485148425
2025-10-29,412500,422000,409500,417000,432477,0.00846432889963733
2025-10-30,412000,423500,400000,405000,439474,-0.02877697841726623
2025-10-31,393500,400500,389000,397500,501518,-0.01851851851851849
2025-11-03,399000,401000,385500,393000,345947,-0.01132075471698113
2025-11-04,400000,409000,391000,395000,294129,0.0050890585241729624
2025-11-05,395500,401000,373000,385000,436160,-0.025316455696202556
2025-11-06,393000,405500,385500,385500,441659,0.0012987012987013546
2025-11-07,389000,394000,375000,382000,259098,-0.009079118028534339
2025-11-10,385500,401000,375500,397000,290167,0.03926701570680624
2025-11-11,401500,405000,392500,399500,396621,0.006297229219143663
2025-11-12,402500,404000,390000,393500,401469,-0.015018773466833557
2025-11-13,393500,428500,393500,419500,676571,0.06607369758576875
2025-11-14,406500,420000,403000,407500,338108,-0.028605482717520836
2025-11-17,413000,419500,398000,402000,264512,-0.013496932515337456
2025-11-18,398000,405500,386500,388000,333994,-0.03482587064676612
2025-11-19,394000,398500,378000,390500,206165,0.006443298969072142
2025-11-20,397500,399000,388500,388500,174417,-0.005121638924455829
2025-11-21,377500,378000,362750,367000,315503,-0.05534105534105538
2025-11-24,369000,370500,355000,358500,319529,-0.023160762942779245
2025-11-25,365000,369000,359500,363000,251051,0.012552301255230214
2025-11-26,369500,397500,369000,397000,504358,0.09366391184573009
2025-11-27,394500,402500,386000,395500,457285,-0.0037783375314861534
2025-11-28,396500,396500,373000,374000,401535,-0.05436156763590394
2025-12-01,378000,383500,367000,372000,213121,-0.005347593582887722
2025-12-02,374500,376500,367500,371500,178062,-0.0013440860215053752
2025-12-03,373000,383000,372500,380000,193648,0.02288021534320328
2025-12-04,380000,383000,373500,376000,229061,-0.010526315789473717
2025-12-05,376500,382000,372000,381500,275857,0.0146276595744681
2025-12-08,384000,387000,377500,386500,237724,0.013106159895150737
2025-12-09,383500,385000,378000,379500,176352,-0.018111254851228997
2025-12-10,384500,388500,373500,376000,192669,-0.00922266139657446
2025-12-11,379500,380500,365500,365500,278618,-0.027925531914893664
2025-12-12,370000,373000,366500,371500,173965,0.01641586867305067
2025-12-15,362000,377000,361500,369000,150033,-0.006729475100942128
2025-12-16,369500,370000,351500,354000,258691,-0.04065040650406504
2025-12-17,356500,365000,354500,364000,182526,0.02824858757062154
2025-12-18,344000,347000,332500,333000,439388,-0.0851648351648352
2025-12-19,335000,338500,324500,338500,344256,0.016516516516516422
2025-12-22,343000,351000,339000,346000,157106,0.02215657311669128
2025-12-23,348000,348000,342500,345500,143777,-0.0014450867052022698
2025-12-24,347500,349000,342500,346000,105513,0.0014471780028944004
2025-12-26,343000,346000,335000,336000,145837,-0.028901734104046284
2025-12-29,326000,339000,325000,338500,139537,0.007440476190476275
2025-12-30,334000,334500,330000,333000,193822,-0.01624815361890697
2026-01-02,331000,331000,319500,322500,246623,-0.03153153153153154
2026-01-05,318500,330000,318500,330000,222585,0.023255813953488413
2026-01-06,334000,334500,324500,328500,282451,-0.004545454545454519
2026-01-07,326000,328500,315000,319500,282239,-0.0273972602739726
2026-01-08,316500,317500,311000,315000,416599,-0.014084507042253502
2026-01-09,317000,320000,307500,312500,280530,-0.007936507936507908
2026-01-12,311000,322500,310000,321500,342118,0.028799999999999937
2026-01-13,323000,343000,318000,342500,461945,0.06531881804043538
2026-01-14,340500,341500,327500,330500,244657,-0.03503649635036499
2026-01-15,331000,342500,330500,336000,270726,0.016641452344931862
2026-01-16,337000,343000,330500,333500,239548,-0.007440476190476164
2026-01-19,329000,338500,323500,337500,289896,0.011994002998500841
2026-01-20,334000,345000,333000,339000,267761,0.004444444444444473
2026-01-21,334000,336500,323500,331000,212312,-0.02359882005899705
2026-01-22,332000,357000,331000,350500,664481,0.05891238670694854
2026-01-23,359500,369000,350500,358000,541858,0.021398002853067144
2026-01-26,356000,358000,344500,349500,400048,-0.023743016759776525
2026-01-27,345000,355000,341000,344000,308673,-0.01573676680972813
2026-01-28,349500,366500,348500,354000,456693,0.029069767441860517
2026-01-29,357500,357500,336000,343000,435702,-0.031073446327683607
2026-01-30,341000,342500,310500,310500,963226,-0.09475218658892126
2026-02-02,312000,312500,294000,296500,492954,-0.04508856682769724
2026-02-03,302000,307500,296500,306500,349494,0.033726812816188945
2026-02-04,305500,319000,305500,318000,351475,0.03752039151712894
2026-02-05,315500,320000,307500,312000,310333,-0.018867924528301883
2026-02-06,303500,305500,297000,304000,266373,-0.02564102564102566
2026-02-09,313000,315000,305000,310500,259118,0.021381578947368363
2026-02-10,312000,324500,310500,321000,413203,0.033816425120772875
2026-02-11,324000,327000,318000,322500,393723,0.004672897196261738
2026-02-12,325500,340000,324000,336500,576686,0.04341085271317824
2026-02-13,331000,336000,324000,324500,386073,-0.03566121842496284
2026-02-19,326500,336500,326000,334500,383082,0.03081664098613257
2026-02-20,333500,341500,331500,337000,236523,0.007473841554558991
2026-02-23,339000,340000,332000,332500,232539,-0.013353115727002929
2026-02-24,335000,351500,333500,350500,519344,0.0541353383458647
2026-02-25,353000,401500,347500,387500,1099978,0.10556348074179733
2026-02-26,387500,393500,383000,390000,466977,0.006451612903225712
2026-02-27,381000,424000,381000,417500,1146026,0.07051282051282048
2026-03-03,402000,407000,360000,361000,956158,-0.1353293413173653
2026-03-04,343000,347500,303000,307000,720462,-0.14958448753462605
2026-03-05,334500,338500,321000,324500,550806,0.05700325732899025
2026-03-06,317500,328000,307500,326500,511510,0.006163328197226425
2026-03-09,305000,310500,288000,300000,582831,-0.08116385911179169
2026-03-10,320000,323000,305500,311000,279895,0.036666666666666625
2026-03-11,321500,329500,312000,315500,217879,0.014469453376205754
2026-03-12,311000,313500,304000,306000,308065,-0.030110935023771823
2026-03-13,295000,301500,294500,297500,273412,-0.02777777777777779
2026-03-16,296000,297500,288000,292000,325789,-0.01848739495798324
2026-03-17,300000,313500,300000,307500,256068,0.05308219178082196
2026-03-18,314000,324000,312000,320000,278071,0.04065040650406515
2026-03-19,308000,313000,303500,303500,207291,-0.051562499999999956
2026-03-20,310000,312500,306500,310000,214904,0.021416803953871577
2026-03-23,298000,299500,289000,290000,249892,-0.06451612903225812
2026-03-24,305000,315000,303000,314000,337381,0.08275862068965512
2026-03-25,319500,323000,311500,318000,218075,0.01273885350318471
2026-03-26,320000,326500,311000,314000,213175,-0.012578616352201255
2026-03-27,304000,316500,298500,313000,239600,-0.0031847133757961776
2026-03-30,299000,328500,297000,322000,387305,0.028753993610223683
2026-03-31,319000,321000,297500,299000,473765,-0.0714285714285714
2026-04-01,314500,315500,302500,312500,322039,0.045150501672240884
2026-04-02,316000,326500,298000,302000,438492,-0.03359999999999996
2026-04-03,309500,311500,299500,304500,241336,0.008278145695364225
2026-04-06,303500,320500,303500,317000,299795,0.0410509031198687
2026-04-07,316500,331000,315000,323500,313215,0.020504731861198833
2026-04-08,342000,346500,331000,344500,374125,0.06491499227202469
2026-04-09,353500,367000,348500,355000,717366,0.030478955007256836
2026-04-10,359500,362500,351500,356000,283205,0.0028169014084507005
2026-04-13,344000,345000,336000,340000,264626,-0.0449438202247191
2026-04-14,346000,350500,340500,341500,164618,0.004411764705882337
2026-04-15,349500,363000,348000,354000,322452,0.03660322108345526
2026-04-16,360500,365000,351500,357500,218360,0.009887005649717562
2026-04-17,357500,362000,352500,360000,188824,0.006993006993007089
2026-04-20,360000,374000,359000,365500,239109,0.015277777777777724
2026-04-21,374000,390000,371000,389500,449161,0.06566347469220246
2026-04-22,390000,399500,385000,392000,344699,0.006418485237484006
2026-04-23,400500,403500,384500,391500,373795,-0.0012755102040816757
2026-04-24,390000,393500,378500,391500,309047,0.0
2026-04-27,390000,390000,377000,379500,305442,-0.03065134099616862
2026-04-28,386000,403500,385000,394000,339216,0.03820816864295118
2026-04-29,397500,411500,395000,407500,414937,0.03426395939086291
2026-04-30,407500,407500,392000,397000,283039,-0.025766871165644134
2026-05-04,411500,435000,408000,429000,609933,0.08060453400503786
2026-05-06,436000,436000,413000,423500,372989,-0.012820512820512775
2026-05-07,424500,429000,413750,425000,397016,0.0035419126328217754
2026-05-08,425000,437500,414500,429500,316902,0.010588235294117565
2026-05-11,426500,431750,415500,423500,323937,-0.01396973224679865
2026-05-12,419000,420500,377000,388500,1047094,-0.0826446280991735
2026-05-13,395000,397000,374000,387500,337701,-0.002574002574002532
2026-05-14,394500,395000,376500,392500,365104,0.012903225806451646
2026-05-15,393000,409500,367000,374000,407694,-0.04713375796178343
2026-05-18,378500,380000,351500,373000,248124,-0.002673796791443861
2026-05-19,369500,369500,341500,350500,395053,-0.06032171581769441
2026-05-20,353500,354000,326000,332000,458363,-0.05278174037089867
2026-05-21,343000,349500,336000,348000,373133,0.04819277108433728
2026-05-22,357000,362000,345500,351000,349477,0.008620689655172376
2026-05-26,359000,361000,349500,351000,288865,0.0
2026-05-27,348500,351500,330500,331000,447062,-0.056980056980056926
2026-05-28,343000,348500,329500,344500,475564,0.04078549848942603
2026-05-29,345000,372000,339500,367000,935945,0.06531204644412192
2026-06-01,364500,379500,358500,363500,556724,-0.009536784741144388
2026-06-02,358000,381000,354000,355000,509454,-0.023383768913342484
2026-06-04,351500,358500,340500,352000,437034,-0.008450704225352101
2026-06-05,357000,359000,330000,349000,280325,-0.008522727272727293
