date,open,high,low,close,volume,Change
2025-07-01,118400,124400,117300,118100,118264,-0.0008460236886632666
2025-07-02,115800,119200,115400,117000,61803,-0.009314140558848383
2025-07-03,117200,121800,116400,120300,75361,0.028205128205128105
2025-07-04,120500,121500,116900,119500,70148,-0.006650041562759723
2025-07-07,120800,121100,117500,117700,35663,-0.015062761506276168
2025-07-08,119400,120000,117300,119000,55480,0.011045029736618472
2025-07-09,117200,126200,117200,122500,104748,0.02941176470588225
2025-07-10,122500,130000,122500,130000,177737,0.061224489795918435
2025-07-11,127700,127700,121400,122600,136514,-0.056923076923076965
2025-07-14,121200,124500,121100,123800,53211,0.00978792822185981
2025-07-15,122600,124000,121700,123100,102329,-0.0056542810985460434
2025-07-16,122300,123800,121100,121500,48506,-0.012997562956945541
2025-07-17,122500,122500,118300,122000,68561,0.004115226337448652
2025-07-18,121200,123200,119700,120000,49628,-0.016393442622950838
2025-07-21,118900,120000,117000,118400,56279,-0.013333333333333308
2025-07-22,117200,119600,115200,116700,53443,-0.014358108108108114
2025-07-23,118900,118900,114200,115900,78528,-0.006855184233076295
2025-07-24,114500,117200,113100,114100,58734,-0.015530629853321876
2025-07-25,111900,117200,111700,115000,40151,0.007887817703768674
2025-07-28,115000,116400,112700,113800,51835,-0.01043478260869568
2025-07-29,112100,112600,110400,111300,60530,-0.02196836555360282
2025-07-30,110200,112300,109100,110000,53647,-0.011680143755615435
2025-07-31,108100,111600,108000,109200,73086,-0.0072727272727273196
2025-08-01,107900,109100,104300,106100,67066,-0.0283882783882784
2025-08-04,106900,110200,105800,107700,54712,0.015080113100848225
2025-08-05,108000,109500,107400,108900,45474,0.011142061281337101
2025-08-06,106800,122400,106800,117400,181510,0.07805325987144163
2025-08-07,116200,119100,113600,118700,158820,0.011073253833049357
2025-08-08,118000,125500,118000,121600,108323,0.024431339511373107
2025-08-11,121200,122300,118700,119500,42677,-0.01726973684210531
2025-08-12,118400,120300,115200,115400,52780,-0.03430962343096233
2025-08-13,115200,121000,115200,119900,56725,0.038994800693240794
2025-08-14,119000,121000,117000,119300,109540,-0.005004170141784781
2025-08-18,118200,118200,115100,116000,53343,-0.027661357921207053
2025-08-19,117400,117400,113500,115400,49814,-0.005172413793103403
2025-08-20,116600,116600,110000,110600,90047,-0.04159445407279028
2025-08-21,110000,112300,110000,110200,44479,-0.003616636528028905
2025-08-22,109500,114400,109500,112300,46739,0.019056261343012748
2025-08-25,112000,114300,112000,113200,36103,0.00801424755120217
2025-08-26,112200,114900,112200,114900,51158,0.015017667844523075
2025-08-27,113800,114800,109500,109600,54445,-0.04612706701479552
2025-08-28,109100,113300,107000,111100,77801,0.013686131386861256
2025-08-29,111900,113000,109900,111800,44525,0.006300630063006407
2025-09-01,111900,112300,109200,110200,28220,-0.014311270125223596
2025-09-02,109100,111800,108300,109500,36992,-0.006352087114337546
2025-09-03,108400,110400,108400,109400,22174,-0.0009132420091324533
2025-09-04,108300,110800,108300,110800,31359,0.01279707495429605
2025-09-05,110000,111200,108300,109200,39551,-0.014440433212996373
2025-09-08,109100,110400,108700,109400,33303,0.001831501831501825
2025-09-09,111000,111000,108200,110600,47496,0.010968921389396646
2025-09-10,108700,113800,108600,111200,72707,0.005424954792043302
2025-09-11,110600,112200,109200,111200,110059,0.0
2025-09-12,111200,111900,109400,110700,65233,-0.004496402877697814
2025-09-15,110700,120700,110600,119400,116471,0.07859078590785917
2025-09-16,119300,120200,116300,116700,67529,-0.022613065326633208
2025-09-17,115600,119700,114500,116500,53968,-0.001713796058269046
2025-09-18,116000,116500,113200,113800,74598,-0.023175965665236054
2025-09-19,112800,113900,108500,108500,374633,-0.046572934973638014
2025-09-22,110000,111200,106400,106500,74566,-0.018433179723502335
2025-09-23,105500,107300,104200,104500,59300,-0.018779342723004744
